group,guidance_factor,target,sample_id,cif_path,readable,composition_valid,structure_valid,structure_comp_valid,min_distance,volume,volume_per_atom,num_atoms,metal_like_proxy,unique,novel,energy_above_hull_per_atom,stable,predicted_dft_dielectric_scalar,prediction_success,prediction_error,target_numeric,source_method,source_label
fixed_film__uncond,0,uncond,103,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__uncond/cifs/sample_00103.cif,True,True,True,True,1.8938591795607704,285.79217310496614,14.289608655248308,20,False,True,True,,,6.513889968115142,True,,,fixed_film,fixed_film
fixed_film__uncond,0,uncond,104,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__uncond/cifs/sample_00104.cif,True,True,True,True,1.7558573528945356,157.54886387936114,13.12907198994676,12,False,True,True,,,6.034121433942214,True,,,fixed_film,fixed_film
fixed_film__uncond,0,uncond,105,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__uncond/cifs/sample_00105.cif,True,True,True,True,2.4267557971209044,45.05050153123373,15.016833843744577,3,False,True,False,,,3.70533282734106,True,,,fixed_film,fixed_film
fixed_film__uncond,0,uncond,106,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__uncond/cifs/sample_00106.cif,True,False,True,False,2.3795501484842627,264.8106292900568,18.91504494928977,14,False,True,True,,,5.0026268988636735,True,,,fixed_film,fixed_film
fixed_film__uncond,0,uncond,107,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__uncond/cifs/sample_00107.cif,True,True,True,True,2.3727804088625337,392.63852792466,30.202963686512305,13,False,True,True,,,3.574850680993047,True,,,fixed_film,fixed_film
fixed_film__uncond,0,uncond,108,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__uncond/cifs/sample_00108.cif,True,True,True,True,1.7938711922733994,175.5804242143823,14.631702017865193,12,False,True,True,,,7.384783918221022,True,,,fixed_film,fixed_film
fixed_film__uncond,0,uncond,109,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__uncond/cifs/sample_00109.cif,True,True,True,True,1.9101523648940664,214.87196046783984,11.937331137102213,18,False,True,True,,,6.901669674791909,True,,,fixed_film,fixed_film
fixed_film__uncond,0,uncond,110,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__uncond/cifs/sample_00110.cif,True,True,True,True,1.9250146231860288,157.57620680960915,11.25544334354351,14,False,True,True,,,5.252984650088077,True,,,fixed_film,fixed_film
fixed_film__uncond,0,uncond,111,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__uncond/cifs/sample_00111.cif,True,False,True,False,2.7012645185761066,241.78039905166145,30.22254988145768,8,False,True,True,,,17.51234151655754,True,,,fixed_film,fixed_film
fixed_film__uncond,0,uncond,112,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__uncond/cifs/sample_00112.cif,True,True,True,True,1.871506300414007,61.277561789120696,12.25551235782414,5,False,True,True,,,5.711966176088404,True,,,fixed_film,fixed_film
fixed_film__uncond,0,uncond,113,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__uncond/cifs/sample_00113.cif,True,True,True,True,2.3169967742955007,178.41650876092905,22.30206359511613,8,False,True,True,,,4.762898349129766,True,,,fixed_film,fixed_film
fixed_film__uncond,0,uncond,114,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__uncond/cifs/sample_00114.cif,True,True,True,True,1.934673886895842,199.703568192028,14.264540585144855,14,False,True,True,,,6.11152955070898,True,,,fixed_film,fixed_film
fixed_film__uncond,0,uncond,115,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__uncond/cifs/sample_00115.cif,True,True,True,True,2.4369395387261097,385.3149069622188,32.1095755801849,12,False,True,True,,,10.256347234815747,True,,,fixed_film,fixed_film
fixed_film__uncond,0,uncond,116,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__uncond/cifs/sample_00116.cif,True,True,True,True,2.365036452663576,156.04511803331505,19.50563975416438,8,True,True,True,,,15.36102042714535,True,,,fixed_film,fixed_film
fixed_film__uncond,0,uncond,117,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__uncond/cifs/sample_00117.cif,True,True,True,True,2.63832102156005,902.2373479257378,53.07278517210222,17,False,True,True,,,5.298072951459182,True,,,fixed_film,fixed_film
fixed_film__uncond,0,uncond,118,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__uncond/cifs/sample_00118.cif,True,True,True,True,2.024314329123943,243.10267901069508,12.155133950534754,20,False,True,True,,,5.410219802394749,True,,,fixed_film,fixed_film
fixed_film__uncond,0,uncond,119,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__uncond/cifs/sample_00119.cif,True,False,True,False,2.646345786050894,767.1112406659851,38.35556203329925,20,False,True,True,,,4.358374809028606,True,,,fixed_film,fixed_film
fixed_film__uncond,0,uncond,120,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__uncond/cifs/sample_00120.cif,True,True,True,True,1.86201623270415,320.2062322712235,16.010311613561175,20,False,True,True,,,5.521986286380245,True,,,fixed_film,fixed_film
fixed_film__uncond,0,uncond,121,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__uncond/cifs/sample_00121.cif,True,False,True,False,1.8204776273359864,282.5787548374647,21.736827295189592,13,False,True,True,,,2.3930889459040725,True,,,fixed_film,fixed_film
fixed_film__uncond,0,uncond,122,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__uncond/cifs/sample_00122.cif,True,False,True,False,2.375130980321296,653.9851193228915,36.332506629049526,18,False,True,True,,,10.72752434303714,True,,,fixed_film,fixed_film
fixed_film__uncond,0,uncond,123,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__uncond/cifs/sample_00123.cif,True,True,True,True,2.2609239352860304,308.2174733781947,30.82174733781947,10,False,True,True,,,7.581548945972682,True,,,fixed_film,fixed_film
fixed_film__uncond,0,uncond,124,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__uncond/cifs/sample_00124.cif,True,True,True,True,1.8402058714303289,155.8192206091542,11.1299443292253,14,False,True,True,,,7.158595060646834,True,,,fixed_film,fixed_film
fixed_film__uncond,0,uncond,125,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__uncond/cifs/sample_00125.cif,True,True,True,True,2.069353520060432,545.9207253478475,27.29603626739237,20,False,True,True,,,3.092945473376009,True,,,fixed_film,fixed_film
fixed_film__uncond,0,uncond,126,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__uncond/cifs/sample_00126.cif,True,True,True,True,2.907408019472794,459.0456594399789,35.31120457230607,13,False,True,True,,,4.41127837317493,True,,,fixed_film,fixed_film
fixed_film__uncond,0,uncond,127,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__uncond/cifs/sample_00127.cif,True,True,True,True,2.093114771642804,168.1352574573187,16.81352574573187,10,False,True,True,,,3.969574056753325,True,,,fixed_film,fixed_film
fixed_film__g1__t2,1,2,0,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g1__t2/cifs/sample_00000.cif,True,True,True,True,1.446563419673757,127.50426699633776,31.87606674908444,4,False,True,True,,,2.0074883887609207,True,,2.0,fixed_film,fixed_film
fixed_film__g1__t2,1,2,1,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g1__t2/cifs/sample_00001.cif,True,True,True,True,1.8898790800629053,333.4813262273681,16.674066311368403,20,False,True,True,,,2.20064366072012,True,,2.0,fixed_film,fixed_film
fixed_film__g1__t2,1,2,2,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g1__t2/cifs/sample_00002.cif,True,True,True,True,1.8791628699524612,107.13594663953508,13.391993329941885,8,False,True,True,,,2.3489389363466167,True,,2.0,fixed_film,fixed_film
fixed_film__g1__t2,1,2,3,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g1__t2/cifs/sample_00003.cif,True,True,True,True,1.465861889286618,133.23434492572144,16.65429311571518,8,False,True,True,,,2.4245990170137173,True,,2.0,fixed_film,fixed_film
fixed_film__g1__t2,1,2,4,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g1__t2/cifs/sample_00004.cif,True,True,True,True,2.9546329349692413,97.5383796810084,48.76918984050421,2,False,True,True,,,3.8645670449820098,True,,2.0,fixed_film,fixed_film
fixed_film__g1__t2,1,2,5,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g1__t2/cifs/sample_00005.cif,True,True,True,True,1.418151268185141,230.7334103759305,14.420838148495656,16,False,True,True,,,2.8817891391790167,True,,2.0,fixed_film,fixed_film
fixed_film__g1__t2,1,2,6,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g1__t2/cifs/sample_00006.cif,True,False,True,False,1.931367251673247,152.22886740129977,19.02860842516247,8,False,True,True,,,1.9801240279394448,True,,2.0,fixed_film,fixed_film
fixed_film__g1__t2,1,2,7,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g1__t2/cifs/sample_00007.cif,True,True,True,True,1.2580801077102932,216.552197031312,15.468014073665143,14,False,True,True,,,2.4624070067063477,True,,2.0,fixed_film,fixed_film
fixed_film__g1__t2,1,2,8,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g1__t2/cifs/sample_00008.cif,True,True,True,True,1.3473488465793542,119.47172539687335,9.955977116406112,12,False,True,True,,,3.113106540863606,True,,2.0,fixed_film,fixed_film
fixed_film__g1__t2,1,2,9,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g1__t2/cifs/sample_00009.cif,True,False,True,False,1.5147427047410251,114.30331746853952,14.287914683567442,8,False,True,True,,,2.186062187612519,True,,2.0,fixed_film,fixed_film
fixed_film__g1__t2,1,2,10,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g1__t2/cifs/sample_00010.cif,True,True,True,True,0.988800946424126,238.6353428834848,19.88627857362373,12,False,True,True,,,2.696582985619679,True,,2.0,fixed_film,fixed_film
fixed_film__g1__t2,1,2,11,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g1__t2/cifs/sample_00011.cif,True,False,True,False,1.7581856709933037,305.1914317757859,16.955079543099217,18,False,True,True,,,2.31137344055035,True,,2.0,fixed_film,fixed_film
fixed_film__g1__t2,1,2,12,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g1__t2/cifs/sample_00012.cif,True,False,True,False,1.8225126255629385,192.1511877532922,19.21511877532922,10,False,True,True,,,1.9362108051869784,True,,2.0,fixed_film,fixed_film
fixed_film__g1__t2,1,2,13,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g1__t2/cifs/sample_00013.cif,True,True,True,True,2.203079121864619,161.65515910933613,13.471263259111344,12,False,True,True,,,2.154399759823362,True,,2.0,fixed_film,fixed_film
fixed_film__g1__t2,1,2,14,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g1__t2/cifs/sample_00014.cif,True,True,True,True,1.7301666672853293,181.88285567041825,15.15690463920152,12,False,True,True,,,2.303810809780586,True,,2.0,fixed_film,fixed_film
fixed_film__g1__t2,1,2,15,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g1__t2/cifs/sample_00015.cif,True,False,True,False,3.017227004822504,121.17722277544726,40.39240759181576,3,False,True,True,,,14.761744505645671,True,,2.0,fixed_film,fixed_film
fixed_film__g1__t2,1,2,16,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g1__t2/cifs/sample_00016.cif,True,False,True,False,1.796138381417066,212.28590128522063,11.79366118251226,18,False,True,True,,,3.2876472095344966,True,,2.0,fixed_film,fixed_film
fixed_film__g1__t2,1,2,17,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g1__t2/cifs/sample_00017.cif,True,True,True,True,1.941097812633546,108.05478929906144,13.50684866238268,8,False,True,True,,,2.6360422804844035,True,,2.0,fixed_film,fixed_film
fixed_film__g1__t2,1,2,18,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g1__t2/cifs/sample_00018.cif,True,True,True,True,3.679206509789937,101.93352731704252,50.96676365852127,2,False,True,False,,,2.445722063178598,True,,2.0,fixed_film,fixed_film
fixed_film__g1__t2,1,2,19,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g1__t2/cifs/sample_00019.cif,True,True,True,True,1.3683067515067058,215.1222606567387,21.512226065673868,10,False,True,True,,,2.619338493829091,True,,2.0,fixed_film,fixed_film
fixed_film__g1__t2,1,2,20,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g1__t2/cifs/sample_00020.cif,True,False,True,False,2.359729465839145,110.88443020465628,22.176886040931254,5,False,True,True,,,2.903231867654961,True,,2.0,fixed_film,fixed_film
fixed_film__g1__t2,1,2,21,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g1__t2/cifs/sample_00021.cif,True,False,True,False,1.2977351788324776,290.1162586277196,14.50581293138598,20,False,True,True,,,2.5264132597901554,True,,2.0,fixed_film,fixed_film
fixed_film__g1__t2,1,2,22,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g1__t2/cifs/sample_00022.cif,True,True,True,True,1.7832779893145323,151.23827831123094,10.802734165087925,14,False,True,True,,,3.588113075256093,True,,2.0,fixed_film,fixed_film
fixed_film__g1__t2,1,2,23,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g1__t2/cifs/sample_00023.cif,True,True,True,True,1.8386963327558343,132.62368442721603,14.735964936357338,9,False,True,True,,,2.370453542265241,True,,2.0,fixed_film,fixed_film
fixed_film__g1__t2,1,2,24,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g1__t2/cifs/sample_00024.cif,True,True,True,True,1.9583127257646564,238.5760955158476,23.85760955158476,10,False,True,True,,,3.190506729771853,True,,2.0,fixed_film,fixed_film
fixed_film__g1__t2,1,2,26,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g1__t2/cifs/sample_00026.cif,True,True,True,True,1.5918998246988167,384.9741077512271,19.24870538756135,20,False,True,True,,,2.191266004258096,True,,2.0,fixed_film,fixed_film
fixed_film__g1__t2,1,2,27,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g1__t2/cifs/sample_00027.cif,True,False,True,False,1.983664595347431,130.87136254296965,16.358920317871206,8,False,True,True,,,1.96569818264794,True,,2.0,fixed_film,fixed_film
fixed_film__g1__t2,1,2,28,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g1__t2/cifs/sample_00028.cif,True,True,True,True,1.5975888017106252,245.58711880827704,15.349194925517317,16,False,True,True,,,2.2992221114371767,True,,2.0,fixed_film,fixed_film
fixed_film__g1__t2,1,2,29,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g1__t2/cifs/sample_00029.cif,True,False,True,False,1.8305102086789944,165.6482258303644,10.353014114397777,16,False,True,True,,,1.9737468762413104,True,,2.0,fixed_film,fixed_film
fixed_film__g1__t2,1,2,30,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g1__t2/cifs/sample_00030.cif,True,True,True,True,1.7825241741135098,398.1911349587406,24.88694593492129,16,False,True,True,,,2.008005355879557,True,,2.0,fixed_film,fixed_film
fixed_film__g1__t2,1,2,31,provenance://crystalite/outputs/final report output/relaxed_groups/fixed_film__g1__t2/cifs/sample_00031.cif,True,False,True,False,1.767226773284927,181.2889373260008,36.25778746520017,5,False,True,True,,,2.33423400802785,True,,2.0,fixed_film,fixed_film
